279;69.10;13;-4.10;-22.45;0;65.00;293;
280;68.80;13;-3.80;-22.89;0;65.00;293;
281;68.30;13;-3.30;-22.58;0;65.00;291;
282;68.00;13;-3.00;-22.74;0;65.00;293;
283;67.50;13;-2.50;-22.15;0;65.00;293;
284;67.00;14;-2.00;-21.38;0;65.00;293;
285;66.30;16;-1.30;-19.80;0;65.00;293;
286;65.90;17;-0.90;-18.94;0;65.00;292;
287;65.50;18;-0.50;-17.95;0;65.00;294;
288;65.10;19;-0.10;-16.83;0;65.00;293;
289;64.90;19;0.10;-16.21;0;65.00;291;
290;64.20;22;0.80;-13.90;0;65.00;293;
291;64.10;22;0.90;-13.30;0;65.00;293;
292;63.80;23;1.20;-12.02;0;65.00;294;
293;63.40;25;1.60;-10.30;0;65.00;290;
294;62.90;27;2.10;-8.13;0;65.00;295;
295;62.80;28;2.20;-7.08;0;65.00;293;
296;62.30;31;2.70;-4.69;0;65.00;293;
297;62.20;32;2.80;-3.44;0;65.00;128;
298;62.00;34;3.00;-1.83;0;65.00;292;
299;61.70;36;3.30;0.18;0;65.00;294;
300;61.70;37;3.30;1.32;0;65.00;292;
301;61.60;38;3.40;2.78;0;65.00;294;
302;61.50;40;3.50;4.28;0;65.00;293;
303;61.50;41;3.50;5.48;0;65.00;291;
304;61.70;42;3.30;6.04;0;65.00;293;
305;61.70;43;3.30;7.18;0;65.00;293;
306;61.70;44;3.30;8.31;0;65.00;291;
307;61.90;44;3.10;8.80;0;65.00;297;
308;62.20;44;2.80;8.89;0;65.00;293;
309;62.40;45;2.60;9.21;0;65.00;294;
310;62.60;45;2.40;9.45;0;65.00;293;
311;62.70;45;2.30;9.96;0;65.00;294;
312;62.90;46;2.10;10.10;0;65.00;291;
313;63.10;46;1.90;10.17;0;65.00;291;
314;63.40;45;1.60;9.85;0;65.00;292;
315;63.70;45;1.30;9.43;0;65.00;293;
316;64.00;44;1.00;8.90;0;65.00;293;
317;64.30;44;0.70;8.27;0;65.00;292;
318;64.40;44;0.60;8.19;0;65.00;293;
319;64.90;42;0.10;6.77;0;65.00;293;
320;65.10;42;-0.10;6.15;0;65.00;293;
321;65.50;40;-0.50;4.82;0;65.00;293;
322;65.50;40;-0.50;4.64;0;65.00;293;
323;65.50;40;-0.50;4.47;0;65.00;293;
324;65.60;39;-0.60;3.98;0;65.00;293;
325;66.00;38;-1.00;2.47;0;65.00;291;
326;66.20;37;-1.20;1.47;0;65.00;293;
327;66.50;36;-1.50;0.09;0;65.00;290;
328;66.70;34;-1.70;-1.08;0;65.00;293;
329;66.80;34;-1.80;-1.99;0;65.00;293;
330;66.70;33;-1.70;-2.29;0;65.00;294;
331;67.10;31;-2.10;-4.17;0;65.00;291;
332;66.90;31;-1.90;-4.25;0;65.00;295;
333;67.20;30;-2.20;-5.88;0;65.00;295;
334;67.20;29;-2.20;-6.63;0;65.00;294;
335;67.10;28;-2.10;-7.07;0;65.00;292;
336;66.90;28;-1.90;-7.14;0;65.00;294;
337;67.20;27;-2.20;-8.77;0;65.00;293;
338;67.20;26;-2.20;-9.53;0;65.00;293;
339;66.70;27;-1.70;-8.66;0;65.00;295;
340;66.80;26;-1.80;-9.57;0;65.00;291;
341;66.70;26;-1.70;-9.87;0;65.00;293;
342;66.60;25;-1.60;-10.13;0;65.00;293;
343;66.50;25;-1.50;-10.35;0;65.00;291;
344;66.30;25;-1.30;-10.22;0;65.00;294;
345;66.00;26;-1.00;-9.69;0;65.00;295;
346;65.90;26;-0.90;-9.71;0;65.00;293;
347;65.70;26;-0.70;-9.37;0;65.00;293;
348;65.50;27;-0.50;-8.96;0;65.00;295;
349;65.50;26;-0.50;-9.14;0;65.00;294;
350;65.40;27;-0.40;-8.98;0;65.00;293;
351;65.40;26;-0.40;-9.12;0;65.00;293;
352;65.10;27;-0.10;-8.28;0;65.00;293;
353;64.90;28;0.10;-7.67;0;65.00;295;
354;64.90;28;0.10;-7.63;0;65.00;292;
355;64.60;29;0.40;-6.62;0;65.00;293;
356;64.40;30;0.60;-5.84;0;65.00;294;
357;64.40;30;0.60;-5.63;0;65.00;294;
358;64.30;30;0.70;-5.10;0;65.00;293;
359;64.30;31;0.70;-4.86;0;65.00;293;
360;64.10;32;0.90;-3.96;0;65.00;295;
361;64.10;32;0.90;-3.65;0;65.00;291;
362;64.00;32;1.00;-3.02;0;65.00;290;
363;64.00;33;1.00;-2.68;0;65.00;293;
364;64.10;33;0.90;-2.66;0;65.00;294;
365;64.00;33;1.00;-2.02;0;65.00;288;
366;63.90;34;1.10;-1.35;0;65.00;291;
367;64.00;34;1.00;-1.30;0;65.00;295;
368;64.10;34;0.90;-1.28;0;65.00;293;
369;63.90;35;1.10;-0.32;0;65.00;293;
370;64.20;35;0.80;-0.91;0;65.00;293;
371;64.10;35;0.90;-0.31;0;65.00;293;
372;64.20;35;0.80;-0.33;0;65.00;293;
373;64.30;35;0.70;-0.38;0;65.00;295;
374;64.30;35;0.70;-0.14;0;65.00;293;
375;64.30;36;0.70;0.10;0;65.00;291;
376;64.60;35;0.40;-0.63;0;65.00;295;
377;64.50;35;0.50;-0.17;0;65.00;294;
378;64.70;35;0.30;-0.64;0;65.00;293;
379;64.60;35;0.40;-0.22;0;65.00;293;
380;64.80;35;0.20;-0.73;0;65.00;293;
381;64.70;35;0.30;-0.33;0;65.00;292;
382;65.00;34;0.00;-1.21;0;65.00;291;
383;65.10;34;-0.10;-1.53;0;65.00;293;
384;65.20;34;-0.20;-1.89;0;65.00;290;
385;65.10;34;-0.10;-1.63;0;65.00;293;
386;65.30;33;-0.30;-2.32;0;65.00;293;
387;65.40;33;-0.40;-2.75;0;65.00;291;
388;65.40;33;-0.40;-2.88;0;65.00;293;
389;65.30;33;-0.30;-2.70;0;65.00;290;
390;65.50;32;-0.50;-3.45;0;65.00;293;
391;65.50;32;-0.50;-3.62;0;65.00;289;
392;65.50;32;-0.50;-3.80;0;65.00;293;
393;65.50;32;-0.50;-3.97;0;65.00;292;
394;65.50;31;-0.50;-4.14;0;65.00;290;
395;65.50;31;-0.50;-4.31;0;65.00;294;
396;65.50;31;-0.50;-4.48;0;65.00;294;
397;65.50;31;-0.50;-4.66;0;65.00;295;
398;65.50;31;-0.50;-4.83;0;65.00;295;
399;65.50;30;-0.50;-5.00;0;65.00;294;
400;65.50;30;-0.50;-5.17;0;65.00;295;
401;65.40;30;-0.40;-5.02;0;65.00;294;
402;65.50;30;-0.50;-5.48;0;65.00;295;
