
Analise de TF iniciada
1175011;505;272;0;
1176011;507;272;0;
1177011;505;273;0;
1178011;507;272;0;
1179011;508;273;0;
1180011;505;273;0;
1181011;505;273;0;
1182011;507;271;0;
1183011;505;277;0;
1184011;505;273;0;
1185011;505;272;0;
1186011;505;273;0;
1187011;506;274;0;
1188011;503;273;0;
1189011;505;272;0;
1190011;505;273;0;
1191011;516;274;0;
1192011;505;273;0;
1193011;504;272;0;
1194011;505;274;0;
1195011;505;273;0;
1196011;503;274;0;
1197011;504;273;0;
1198011;504;273;0;
1199011;505;273;0;
1200011;504;273;0;
1201011;505;271;0;
1202011;508;273;0;
1203011;503;274;0;
1204011;507;273;0;
1205011;505;273;0;
1206011;505;273;0;
1207011;505;272;0;
1208011;508;271;0;
1209011;505;276;0;
1210011;503;273;0;
1211011;503;273;0;
1212011;503;273;0;
1213011;506;284;0;
1214011;503;273;0;
1215011;504;273;0;
1216011;503;274;0;
1217011;504;274;0;
1218011;504;273;0;
1219011;503;273;0;
1220011;503;271;0;
1221011;503;274;0;
1222011;505;273;0;
1223011;504;274;0;
1224011;503;275;0;
1225011;504;275;0;
1226011;503;275;0;
1227011;503;271;0;
1228011;496;273;0;
1229011;503;273;0;
1230011;504;271;0;
1231011;505;272;0;
1232011;503;272;0;
1233011;503;271;0;
1234011;502;274;0;
1235011;505;273;0;
1236011;503;275;0;
1237011;498;272;0;
1238011;503;274;0;
1239011;503;272;0;
1240011;503;274;0;
1241011;503;273;0;
1242011;503;272;0;
1243011;505;276;0;
1244011;502;272;0;
1245011;503;273;0;
1246011;502;274;0;
1247011;502;273;0;
1248011;503;276;0;
1249011;503;271;0;
1250011;499;273;0;
1251011;503;274;0;
1252011;503;271;0;
1253011;501;272;0;
1254011;503;273;0;
1255011;503;275;0;
1256011;503;273;0;
1257011;502;274;0;
1258011;503;271;0;
1259011;502;273;0;
1260011;503;272;0;
1261011;501;275;0;
1262011;502;273;0;
1263011;502;273;0;
1264011;503;273;0;
1265011;501;270;0;
1266011;500;273;0;
1267011;502;273;0;
1268011;503;271;0;
1269011;503;271;0;
1270011;502;273;0;
1271011;502;273;0;
1272011;502;274;0;
1273011;503;273;0;
1274011;501;275;0;
1275011;500;275;0;
1276011;503;278;0;
1277011;500;273;0;
1278011;503;275;0;
1279011;503;272;0;
1280011;501;273;0;
1281011;502;271;0;
1282011;502;272;0;
1283011;501;273;0;
1284011;500;273;0;
1285011;502;273;0;
1286011;502;273;0;
1287011;502;273;0;
1288011;504;273;0;
1289011;499;273;0;
1290011;503;273;0;
1291011;494;272;0;
1292011;501;272;0;
1293011;502;272;0;
1294011;500;275;0;
1295011;500;272;0;
1296011;502;272;0;
1297011;503;274;0;
1298011;502;273;0;
1299011;503;273;0;
1300011;499;272;0;
1301011;500;270;0;
1302011;502;274;0;
1303011;500;272;0;
1304011;500;272;0;
1305011;502;271;0;
1306011;500;271;0;
1307011;501;275;0;
1308011;500;274;0;
1309011;500;273;0;
1310011;499;270;0;
1311011;503;273;0;
1312011;501;272;0;
1313011;501;273;0;
1314011;501;273;0;
1315011;502;270;0;
1316011;500;273;0;
1317011;499;274;0;
1318011;499;273;0;
1319011;500;273;0;
1320011;500;276;0;
1321011;502;281;0;
1322011;500;275;0;
1323011;499;273;0;
1324011;500;273;0;
1325011;498;277;0;
1326011;501;274;0;
1327011;497;271;0;
1328011;498;273;0;
