Time,mVResist,mVAmb,deltaTFinal,dc PWM
5617,765,279,48.6,51
5618,765,276,48.9,51
5619,764,275,48.9,51
5620,764,280,48.4,51
5621,761,281,48.0,51
5622,764,275,48.9,51
5623,767,275,49.2,51
5624,770,276,49.4,51
5625,767,278,48.9,51
5626,770,279,49.1,51
5627,769,278,49.1,51
5628,772,279,49.3,51
5629,772,280,49.2,51
5630,770,273,49.7,51
5631,767,280,48.7,51
5632,770,279,49.1,51
5633,774,279,49.5,51
5634,774,278,49.6,51
5635,772,275,49.7,51
5636,774,277,49.7,51
5637,776,279,49.7,51
5638,774,276,49.8,51
5639,774,275,49.9,51
5640,774,276,49.8,51
5641,774,277,49.7,51
5642,774,275,49.9,51
5643,776,277,49.9,51
5644,775,276,49.9,51
5645,777,273,50.4,21
5646,777,281,49.6,21
5647,774,276,49.8,21
5648,774,281,49.3,21
5649,767,277,49.0,21
5650,769,280,48.9,21
5651,765,280,48.5,21
5652,761,280,48.1,21
5653,757,275,48.2,21
5654,748,279,46.9,21
5655,749,277,47.2,21
5656,744,277,46.7,21
5657,740,279,46.1,21
5658,736,277,45.9,21
5659,733,277,45.6,21
5660,728,279,44.9,21
5661,723,277,44.6,21
5662,722,279,44.3,21
5663,714,283,43.1,21
5664,710,282,42.8,21
5665,706,278,42.8,21
5666,702,278,42.4,21
5667,697,278,41.9,21
5668,693,279,41.4,21
5669,691,278,41.3,21
5670,685,281,40.4,21
5671,683,277,40.6,21
5672,679,277,40.2,21
5673,673,278,39.5,21
5674,669,277,39.2,21
5675,668,276,39.2,21
5676,663,278,38.5,21
5677,660,282,37.8,21
5678,658,282,37.6,21
5679,664,279,38.5,21
5680,650,279,37.1,21
5681,648,277,37.1,21
5682,645,278,36.7,21
5683,644,278,36.6,21
5684,643,277,36.6,21
5685,637,282,35.5,21
5686,635,277,35.8,21
5687,632,277,35.5,21
5688,632,273,35.9,21
5689,629,278,35.1,21
5690,628,279,34.9,21
5691,625,271,35.4,21
5692,621,279,34.2,21
5693,625,278,34.7,21
5694,618,280,33.8,21
5695,615,282,33.3,21
5696,615,279,33.6,21
5697,610,281,32.9,21
5698,609,277,33.2,21
5699,606,281,32.5,21
5700,611,275,33.6,21
5701,601,277,32.4,21
5702,604,277,32.7,21
5703,601,278,32.3,21
5704,599,265,33.4,21
5705,596,278,31.8,21
5706,597,281,31.6,21
5707,597,278,31.9,21
5708,594,278,31.6,21
5709,592,276,31.6,21
5710,593,277,31.6,21
5711,592,279,31.3,21
5712,589,273,31.6,21
5713,589,276,31.3,21
5714,586,277,30.9,21
5715,584,276,30.8,21
5716,584,278,30.6,21
5717,584,280,30.4,21
5718,583,279,30.4,21
5719,581,277,30.4,21
5720,582,279,30.3,21
5721,589,274,31.5,21
5722,572,279,29.3,21
5723,580,278,30.2,21
5724,578,277,30.1,21
5725,580,275,30.5,21
5726,580,274,30.6,21
5727,576,278,29.8,21
5728,577,277,30.0,21
5729,572,276,29.6,51
5730,585,279,30.6,51
5731,576,278,29.8,51
5732,576,278,29.8,51
5733,579,274,30.5,51
5734,580,274,30.6,51
5735,582,277,30.5,51
5736,586,280,30.6,51
5737,589,278,31.1,51
5738,591,279,31.2,51
5739,594,279,31.5,51
5740,601,275,32.6,51
5741,604,278,32.6,51
5742,606,281,32.5,51
5743,608,272,33.6,51
5744,615,278,33.7,51
5745,622,275,34.7,51
5746,623,277,34.6,51
5747,630,278,35.2,51
5748,632,277,35.5,51
5749,634,277,35.7,51
5750,635,279,35.6,51
5751,643,274,36.9,51
5752,646,273,37.3,51
5753,648,279,36.9,51
5754,656,278,37.8,51
5755,657,277,38.0,51
5756,660,279,38.1,51
5757,660,276,38.4,51
5758,670,277,39.3,51
5759,669,276,39.3,51
5760,673,276,39.7,51
5761,676,282,39.4,51
5762,680,279,40.1,51
5763,682,273,40.9,51
5764,682,276,40.6,51
5765,684,275,40.9,51
5766,693,277,41.6,51
5767,684,275,40.9,51
5768,694,282,41.2,51
5769,698,276,42.2,51
5770,698,277,42.1,51
5771,702,276,42.6,51
5772,701,281,42.0,51
5773,707,275,43.2,51
5774,706,275,43.1,51
5775,710,277,43.3,51
5776,711,274,43.7,51
5777,711,277,43.4,51
5778,715,275,44.0,51
5779,717,278,43.9,51
5780,718,279,43.9,51
5781,719,276,44.3,51
5782,722,279,44.3,51
5783,723,275,44.8,51
5784,723,276,44.7,51
5785,725,279,44.6,21
5786,731,281,45.0,21
5787,729,282,44.7,21
5788,723,275,44.8,21
5789,723,275,44.8,21
5790,722,272,45.0,21
5791,720,275,44.5,21
5792,722,277,44.5,21
5793,714,277,43.7,21
5794,714,278,43.6,21
5795,711,278,43.3,21
5796,708,279,42.9,21
5797,704,279,42.5,21
5798,701,273,42.8,21
5799,698,279,41.9,21
5800,693,281,41.2,21
5801,692,275,41.7,21
5802,688,276,41.2,21
5803,684,279,40.5,21
5804,680,276,40.4,21
5805,676,288,38.8,21
5806,671,276,39.5,21
5807,669,276,39.3,21
5808,667,273,39.4,21
5809,664,277,38.7,21
5810,658,277,38.1,21
5811,656,279,37.7,21
5812,655,281,37.4,21
5813,649,277,37.2,51
5814,649,279,37.0,51
5815,646,273,37.3,51
5816,643,276,36.7,51
5817,646,280,36.6,51
5818,645,270,37.5,51
5819,646,277,36.9,51
5820,645,275,37.0,51
5821,649,273,37.6,51
5822,650,274,37.6,51
5823,650,275,37.5,51
5824,655,276,37.9,51
5825,654,279,37.5,51
5826,658,277,38.1,51
5827,658,287,37.1,51
5828,663,277,38.6,51
5829,667,277,39.0,51
5830,666,278,38.8,51
5831,671,277,39.4,51
5832,672,278,39.4,51
5833,678,281,39.7,51
5834,692,273,41.9,51
5835,684,278,40.6,51
5836,684,274,41.0,51
5837,685,282,40.3,51
5838,690,276,41.4,51
5839,693,277,41.6,51
5840,694,276,41.8,51
5841,696,278,41.8,21
5842,697,276,42.1,21
5843,698,277,42.1,21
5844,699,279,42.0,21
5845,699,280,41.9,21
5846,696,276,42.0,21
5847,696,277,41.9,21
5848,696,276,42.0,21
5849,694,276,41.8,21
5850,693,273,42.0,21
5851,693,276,41.7,21
5852,688,276,41.2,21
5853,679,274,40.5,21
5854,689,277,41.2,21
5855,682,278,40.4,21
5856,677,281,39.6,21
5857,676,279,39.7,21
5858,671,280,39.1,21
5859,668,274,39.4,21
5860,661,281,38.0,21
5861,662,277,38.5,21
5862,658,283,37.5,21
5863,658,276,38.2,21
5864,656,275,38.1,21
5865,648,276,37.2,21
5866,647,276,37.1,21
5867,648,274,37.4,21
5868,643,278,36.5,21
5869,637,278,35.9,21
5870,635,276,35.9,21
5871,632,282,35.0,21
5872,635,279,35.6,21
5873,632,278,35.4,21
5874,611,276,33.5,21
5875,627,275,35.2,21
5876,622,277,34.5,21
5877,618,275,34.3,21
5878,619,279,34.0,21
5879,615,274,34.1,21
5880,615,277,33.8,21
5881,610,273,33.7,21
5882,610,276,33.4,21
5883,610,277,33.3,21
5884,606,277,32.9,21
5885,606,283,32.3,21
5886,606,278,32.8,21
5887,605,277,32.8,21
5888,602,278,32.4,21
5889,601,281,32.0,21
5890,601,276,32.5,21
5891,597,277,32.0,21
5892,596,277,31.9,21
5893,593,276,31.7,21
5894,593,277,31.6,21
5895,593,273,32.0,21
5896,593,279,31.4,21
5897,589,279,31.0,21
5898,586,273,31.3,21
5899,584,278,30.6,21
5900,584,278,30.6,21
5901,581,281,30.0,21
5902,583,287,29.6,21
5903,582,282,30.0,21
5904,581,279,30.2,21
5905,580,276,30.4,21
5906,573,275,29.8,21
5907,580,277,30.3,21
5908,579,279,30.0,21
5909,578,279,29.9,21
5910,577,279,29.8,21
5911,577,281,29.6,21
5912,576,274,30.2,21
5913,575,275,30.0,21
5914,578,283,29.5,21
5915,573,276,29.7,21
5916,574,277,29.7,21
5917,572,280,29.2,21
5918,572,280,29.2,21
5919,572,278,29.4,21
5920,574,279,29.5,21
5921,568,279,28.9,21
5922,569,278,29.1,21
5923,568,275,29.3,21
5924,569,277,29.2,21
5925,568,276,29.2,21
5926,566,277,28.9,21
5927,563,282,28.1,21
5928,567,276,29.1,21
5929,562,276,28.6,21
5930,562,279,28.3,21
5931,559,271,28.8,21
5932,566,280,28.6,21
5933,565,276,28.9,21
5934,559,278,28.1,21
5935,561,278,28.3,21
5936,558,279,27.9,21
5937,559,278,28.1,21
5938,557,279,27.8,21
5939,557,265,29.2,21
5940,559,277,28.2,21
5941,559,279,28.0,21
5942,555,276,27.9,21
5943,555,276,27.9,21
5944,556,277,27.9,21
5945,556,278,27.8,21
5946,555,281,27.4,21
5947,557,276,28.1,21
5948,557,276,28.1,21
5949,555,279,27.6,21
5950,555,275,28.0,21
5951,555,274,28.1,21
5952,555,279,27.6,21
5953,555,277,27.8,21
5954,555,278,27.7,21
5955,557,275,28.2,21
5956,555,279,27.6,21
5957,555,277,27.8,21
5958,556,279,27.7,21
5959,555,275,28.0,21
5960,555,276,27.9,21
5961,557,277,28.0,21
5962,555,277,27.8,21
5963,552,278,27.4,21
5964,555,278,27.7,21
5965,555,282,27.3,21
5966,555,272,28.3,21
5967,555,276,27.9,21
5968,555,279,27.6,21
5969,551,282,26.9,21
5970,554,277,27.7,21
5971,555,282,27.3,21
5972,555,276,27.9,21
5973,555,278,27.7,21
5974,555,276,27.9,21
5975,555,276,27.9,21
5976,555,275,28.0,21
5977,552,278,27.4,21
5978,552,277,27.5,21
5979,555,278,27.7,21
5980,553,272,28.1,21
5981,555,277,27.8,51
5982,555,276,27.9,51
5983,555,277,27.8,51
5984,555,278,27.7,51
5985,557,279,27.8,51
5986,563,275,28.8,51
5987,567,278,28.9,51
5988,559,270,28.9,51
5989,567,278,28.9,51
5990,576,277,29.9,51
5991,580,276,30.4,51
5992,580,286,29.4,51
5993,586,279,30.7,51
5994,600,278,32.2,51
5995,597,278,31.9,51
5996,598,277,32.1,51
5997,604,280,32.4,51
5998,608,278,33.0,51
5999,610,277,33.3,51
6000,618,277,34.1,51
6001,621,276,34.5,51
6002,626,282,34.4,51
6003,630,278,35.2,51
6004,632,281,35.1,51
6005,636,278,35.8,51
6006,640,276,36.4,51
6007,643,278,36.5,51
6008,650,279,37.1,51
6009,656,280,37.6,51
6010,656,276,38.0,51
6011,658,282,37.6,51
6012,663,276,38.7,51
6013,667,279,38.8,51
6014,670,275,39.5,51
6015,672,281,39.1,51
6016,674,277,39.7,51
6017,680,277,40.3,51
6018,679,279,40.0,51
6019,682,279,40.3,51
6020,684,276,40.8,51
6021,686,277,40.9,51
6022,692,281,41.1,51
6023,693,279,41.4,51
6024,697,278,41.9,51
6025,698,284,41.4,51
6026,700,279,42.1,51
6027,701,280,42.1,51
6028,705,275,43.0,51
6029,708,282,42.6,51
6030,709,274,43.5,51
6031,710,279,43.1,51
6032,710,276,43.4,51
6033,712,283,42.9,51
6034,711,275,43.6,51
6035,715,277,43.8,51
6036,718,279,43.9,51
6037,721,280,44.1,21
6038,722,277,44.5,21
6039,720,273,44.7,21
6040,719,278,44.1,21
6041,725,281,44.4,21
6042,715,279,43.6,21
6043,712,273,43.9,21
6044,712,280,43.2,21
6045,710,282,42.8,21
6046,697,277,42.0,21
6047,704,277,42.7,21
6048,700,278,42.2,21
